fiss_density_watersheds_id,elev_min,elev_max,elev_mean,elev_percentile_60
375,984,2293,1682.000054365554,1786
376,1039,2076,1442.5131486564117,1494
405,1043,2241,1734.9104729082903,1846
452,933,2157,1394.9442636253782,1465
391,873,2256,1534.3716679316942,1605
386,930,2562,1602.002973600232,1701
400,1194,2423,1755.9243886142767,1856
395,956,2807,1768.1608317763273,1914
410,899,1501,1145.7834636400808,1166
414,15,1165,435.78001796980675,420
417,807,1126,882.5205021009975,878
426,1421,3089,2237.957609951533,2303
444,583,1859,1141.8933523939427,1273
455,883,1796,1129.0397963669573,1145
460,330,2565,1450.7178909494426,1564
464,1011,2820,1995.029824855984,2102
471,203,2919,1540.017640132339,1795
481,948,2020,1403.2246279910091,1451
523,939,2620,1452.1096184542505,1510
493,660,2330,1488.075169718906,1633
497,509,2583,1380.6579229496353,1528
506,351,643,449.481497950551,453
508,262,515,449.5012645632074,464
509,1261,2241,1861.830733927113,1922
515,1173,2034,1476.137821426535,1486
552,644,2329,1392.603907720799,1513
553,762,2810,1946.6010127042844,2115
1994,351,2171,1389.602675609702,1462
562,985,1524,1235.9421144632101,1260
565,1225,3224,2046.1556690841642,2164
573,1017,2963,1754.513822918836,1887
604,610,2684,1838.4075447540833,1952
606,637,2745,1854.3006171839127,2015
618,1174,2719,1839.3318515370913,1923
624,1156,2872,2083.291009816858,2206
625,641,2394,1444.5229379873583,1562
620,1007,1689,1210.1828754784958,1209
621,759,2380,1332.0398248567662,1430
636,1142,2173,1637.2632798112338,1691
637,459,3094,1802.577343083354,2040
674,1367,2139,1589.4080883921335,1615
675,823,1468,1006.9835754430385,1016
676,959,2023,1395.2489393315552,1448
653,911,2016,1441.8470257202869,1513
655,804,1657,1348.636290918041,1395
659,9,641,322.53510106002767,351
660,297,1474,852.9681599932014,970
665,1182,2732,1677.142346739469,1718
679,1398,2652,1849.3306727909342,1903
680,1016,1978,1381.7530941942985,1432
671,777,3095,1979.482942887088,2106
8306,519,2123,950.1197457340492,974
702,445,2065,1176.993953240215,1300
708,958,1446,1121.8549679881196,1141
709,100,661,309.118395480226,329
712,79,2668,1341.0713553626713,1519
713,871,1732,1342.9333333333334,1403
714,360,792,650.6662792262612,690
717,628,1881,1285.6840445997805,1350
722,699,2092,1195.2371186280582,1304
778,819,3231,1956.3403580095057,2093
747,1117,2581,1847.0883955394877,1919
748,806,1526,1142.1965137450934,1194
750,892,2209,1585.0104405034324,1693
6968,505,2456,1710.1162446902076,1852
775,391,2451,1483.2251456174845,1657
795,1132,2341,1680.3005883745604,1762
799,655,770,688.7457790279304,691
816,1589,3045,2149.323822163238,2207
834,891,2955,2061.5122256582326,2214
835,858,2061,1517.2427303130835,1658
837,23,1503,627.8371618329616,692
850,1872,3143,2397.738942634833,2499
855,882,1841,1319.2826966156993,1356
875,20,673,371.80645161290323,436.79999999999995
879,1222,1654,1419.310403331534,1468.800000000003
880,973,2205,1370.8994474537335,1374
893,673,1582,1023.8131225588759,1011
904,1373,3391,2068.6824796279966,2160
920,696,1872,1253.2078244958034,1306
946,1474,2186,1752.3425205908065,1801
939,899,2203,1227.5315754774779,1207
943,432,2556,1523.5382931624329,1676
960,899,965,928.0379346680717,932
961,261,2587,1648.6946382194324,1839
974,709,2870,1702.5628638867033,1818
975,789,3230,2034.7665038590835,2228
976,668,1761,1090.3068591932604,1119
993,597,2339,1632.2473169481755,1757
982,251,1051,653.6922296966263,687
983,1378,2534,1850.2646909069126,1933
984,810,1083,927.116482325478,935
985,715,1998,1160.3715090064234,1244
1009,1183,1927,1549.178471080044,1582
1018,837,2652,1686.99033067184,1810
1019,126,2565,1415.9613568124646,1550
1022,868,1635,1150.8909193009247,1147
1027,14,2172,1146.0715264038959,1281
1038,0,1785,568.1312177013763,646
1046,737,1079,891.7182228946454,902
1058,790,1440,1035.681804676958,1075
1072,780,2813,1913.3510376300899,2109
1054,128,1507,766.0669557158933,851
1074,747,2380,1265.3999835514292,1379
1070,1124,2431,1625.6421294258223,1686
1113,358,2171,1396.2638533350703,1464
1095,533,1982,1070.0336709082812,1101
1091,672,2127,1063.2674867339447,1085
1092,519,1071,692.905927358571,680
1093,577,823,707.2265329210347,723
1104,402,1955,1103.604462484252,1177
1107,1087,2088,1643.9964443726135,1706
1179,861,1762,1317.4521450709585,1382
1180,657,2086,1354.9302981328015,1477
1120,1141,2835,2078.59027169839,2191
1121,1537,2497,1949.2631756106944,2011
1127,23,2348,1024.4462052461017,1183
1160,1686,3399,2491.859749488137,2612
1136,231,587,436.8529633500677,449
1183,239,530,337.2332838038633,345
1140,1099,2225,1549.7919246217498,1613
1189,104,1396,552.7677795552863,577
1155,1728,1917,1844.4418079096044,1856
1169,962,1558,1148.0369477342033,1155
1173,232,2919,1580.964962515515,1840
1186,386,2180,1493.0019946357854,1619
1202,424,2919,1726.2894190837187,1924
1200,44,215,134.48532731376974,159
1211,981,1826,1515.6127425470224,1593
1232,1392,2739,1950.6396600566572,2033
1237,139,1386,956.0864707572927,1042
1238,1055,2101,1659.1123087490062,1739
1234,870,2563,1339.695595240889,1397
1251,1149,2674,1664.7364750393156,1710
1540,1398,2184,1822.5730168814666,1867
1263,348,1633,671.2686582296336,677
1265,1041,1870,1488.3803340699958,1560
4896,516,2010,1094.8737863076158,1096
1282,984,2629,1735.9712373796665,1867
1301,643,1059,938.6848982548181,953
1302,681,2054,1306.9888543844224,1418
2402,889,1786,1140.7022606570474,1182
1309,1054,1984,1412.4932977632927,1454
1315,883,2393,1757.0184453399195,1867
1317,386,736,496.46321584470064,505
1331,1414,2479,1887.6809203463822,1930
2054,827,2580,1585.5762510602206,1738
1341,1062,2139,1522.8364852289396,1563
1354,1015,2329,1739.8870581535316,1818
1568,1092,1604,1261.5932786794233,1292
1358,943,2165,1420.626157905928,1500
1364,347,2252,1229.1300176281404,1351
1365,749,1998,1196.6119190357986,1272
1400,725,825,789.9492537313433,805
1402,528,2870,1552.9578872441493,1700
1385,1075,2336,1640.569913056365,1728
1386,1012,2086,1593.9933609330035,1667
1388,852,1306,1006.6612772229576,1027
1390,1050,2231,1537.0835909008267,1615
1395,899,1446,1068.6621909666578,1069
1404,695,2117,1323.3968058300673,1408
1458,464,2034,1164.472980062404,1242
1474,986,1896,1279.3211444790973,1328
6445,624,2394,1455.3188514343672,1577
6454,793,2329,1444.913966573903,1553
6485,1253,2950,1932.1360856269114,2048
6486,1007,1936,1378.6434104559105,1425
6458,336,2308,1331.8142775495512,1470
6459,137,2644,1410.9557849367102,1582
6469,798,1480,1180.7732877328774,1205
6474,823,957,868.727787534497,870
6490,62,1896,1146.5465470220815,1283
6497,888,1747,1339.370887546911,1420
6506,681,3010,1946.5321355127703,2122
6521,890,1400,1057.8211587528783,1091
6512,184,1018,495.6858080609164,541
6543,1091,2025,1552.6132598674733,1614
8931,884,2735,1552.505053105833,1638
8932,593,1955,1112.129111773834,1188
6560,751,2128,1455.7852958804492,1549
6562,445,2467,1587.6492964803706,1724
6569,959,1941,1464.480368456152,1499
6572,1385,2971,2089.4513255485194,2178
6574,1202,2372,1755.1596571428572,1826
6590,858,2080,1392.7058823529412,1438
6592,370,1650,945.3232930504718,1129
6594,777,1339,1005.8001189819286,1020
6605,1121,2284,1738.1065460701634,1831
6599,1310,2831,1879.3555497748875,1948
6616,870,2658,1737.9618921725994,1855
6614,69,2668,1338.9482943506423,1518
6624,55,2050,673.8699094497621,831
6625,1188,1299,1233.27734375,1243
6627,957,1372,1099.1572778497691,1109
6633,1385,2230,1714.1905597986715,1760
6638,609,1828,1272.1157664863767,1351
6635,67,82,74.309375,75
6636,694,1322,870.4483878775876,860
6641,1181,2530,1739.1649153419137,1799
6643,510,2090,1525.6240872581234,1665
6707,768,1926,1238.151912824048,1303
6715,270,2745,1723.568013279407,1949
6651,649,2123,1003.1818290413114,1029
6718,1339,1429,1369.6743295019157,1374
6667,943,1932,1287.772520830147,1341
6668,835,2019,1450.1660446656003,1512
6657,706,2653,1292.058506080077,1342
6662,291,2393,1296.9392050715862,1525
6670,1807,3041,2204.2652284863666,2215
6690,761,1998,1216.5698045075683,1293
6691,1428,2696,2011.4894955934747,2085
6692,727,998,825.6825470428953,833
6674,700,1251,995.5622411803308,1026
6676,449,2315,1407.7013763219497,1577
6680,883,2380,1420.3538766519823,1482
6683,1419,2652,1851.1446987962527,1891
6685,1979,2279,2105.100346020761,2126.8
6696,826,2143,1250.6961770101416,1351
9399,1148,3597,2031.9690490187645,2162
6703,112,1853,677.8746342021456,789
6709,12,93,71.92440944881889,75
6731,801,1393,1052.2765038510838,1079
6744,778,1832,1414.4215078726154,1480
7570,938,2338,1478.703483827744,1576
6751,800,925,863.9379310344827,867
6772,911,2727,1804.5539884030716,2007
6762,805,842,819.5773195876288,823
6766,178,2117,1010.761614404545,1149
6767,180,2359,1213.5354436096277,1348
6804,551,1748,1044.4000526950758,1126
6790,778,1693,1018.6167039281124,989
6797,787,2092,1334.943471970972,1402
6798,777,1698,1269.3140899417228,1316
6801,369,647,491.1805096929071,497
6817,959,1421,1164.180861930324,1200
6888,828,899,852.9311740890688,853
6820,236,1712,739.7531494613501,832
6826,378,2728,1402.362691930779,1559
6829,1149,1797,1354.1574030826716,1377
6830,1041,1212,1137.375,1143.8
6902,763,1446,1004.3253969709193,1031
6844,465,2989,1544.1349665693697,1747
6857,464,587,524.6970711590462,534
6934,231,1418,827.3537774883671,891
6894,1025,2230,1475.0619264003014,1546
6905,1738,3026,2247.6037381878823,2311
6908,224,1842,803.5088886089457,863
6920,813,1594,994.5663117993387,974
6928,349,1427,1031.2392741010506,1065
6923,1267,2845,1945.3076246919645,2018
6924,1169,2600,1933.5414709588727,2016
6926,1054,2021,1399.8609149007737,1436
6936,1080,1420,1233.480344969493,1264
6938,1376,2715,2060.020459435261,2154
6940,1110,1597,1367.9458563535911,1401
6943,1660,3422,2318.268636037084,2399
6963,1307,2652,1816.803636879357,1885
6971,1663,3041,2129.0475728517595,2165
7001,1241,2423,1770.7324442346276,1865
7039,1269,2684,1934.4723998032948,2023
7018,698,1897,1319.984169951059,1410
7019,942,1551,1156.222561032124,1172
7021,485,2122,1297.0616581730505,1390
7022,886,1826,1156.3362163307092,1146
7023,1399,3057,2024.92788073011,2094
7034,122,1910,949.3557834226676,1083
7036,997,2772,1768.063862774455,1842
7044,263,1353,666.6476345490759,746
7048,1718,1906,1811.5953420669578,1821
7079,432,2787,1851.539547187798,2003
7084,685,2300,1481.6179987484745,1586
7085,726,3204,1850.0521911332567,2015
7090,669,1902,1267.4084107352608,1376
7113,773,3327,1849.5754192914364,2025
3789,802,1089,960.7373899362473,973
3798,982,3230,2117.4557505787207,2253
3813,907,2796,1821.3412215220553,1930
3817,495,1923,1238.1550154876663,1351
3819,759,1780,1251.5242492884938,1289
3832,301,2587,1657.2050249704673,1844
3834,635,890,773.5451911174997,793
3845,822,1068,896.7842518733381,899
3853,745,1601,1112.351006749583,1114
3854,1123,1974,1455.1056327724946,1495
3860,334,2075,1240.0946895859176,1362
3863,1118,2248,1632.4086341345767,1699
3875,294,2570,1209.0185770684666,1301
3876,1303,2724,1981.3578883471382,2085
3887,729,2092,1271.2708912075218,1364
7366,1351,2817,1885.7342479416695,1952
3892,21,363,211.14246068455134,251
3899,998,2035,1420.3908662279337,1452
3905,537,2783,1674.4581647664584,1841
3912,914,1991,1420.674254032258,1504
3913,700,1898,908.3263767367423,900
3926,673,2199,1234.4607313924835,1223
3923,800,2688,1700.6651483805915,1887
3924,1302,2764,1868.5718836466833,1957
3932,1211,1310,1279.611969111969,1296
3939,1256,3391,2003.5738144714062,2111
3945,448,2309,1528.4542317173377,1679
3965,953,2398,1664.1499626827015,1738
3949,710,2243,1181.4931108068436,1196
3950,716,2705,1734.1018459055292,1875
3956,630,1150,799.9366754617414,804.5999999999999
3967,852,1484,1179.3075115368945,1230
3960,1269,2652,1794.4313094447552,1855
3972,912,1002,944.2964601769911,948
3979,1140,3224,1987.088808958503,2125
3981,1201,2423,1760.4068494119615,1859
3983,693,2402,1437.8316561570089,1561
3986,926,1011,973.0530451866405,976
3991,816,1128,977.5668274872864,986
3992,64,2668,1331.2431500562786,1513
4006,1707,3391,2372.163441987749,2533
4011,437,671,603.4173074154068,619
4014,708,1877,1169.6206727550923,1196
4057,920,976,958.7933884297521,968
4023,912,2380,1422.5398299286483,1483
4024,909,1670,1165.1295413641824,1166
4021,934,2096,1434.13211370981,1508
4089,494,2800,1622.9412836518873,1807
4047,1063,2341,1673.1400249001847,1757
4092,21,2043,1212.1132498052455,1516
4064,750,2112,1341.1693624304664,1433
4075,0,1418,751.3764597762984,835
4268,382,578,486.46491228070175,502
4084,567,2247,1266.8096168794207,1319
4085,32,1177,549.7173961391335,623
4086,388,1659,842.8573125599671,863
4094,225,329,272.44,272
4098,90,2668,1352.4181980523153,1531
4270,180,2195,943.7178930625345,1104
4130,792,1391,1135.8734114169997,1149
4113,846,2132,1407.5168617857767,1480
4116,455,2412,1398.3869239676212,1497
4117,1437,3045,2096.2156031904287,2161
4122,6,109,41.03235908141962,42
4142,915,1421,1057.6787862656374,1058
4143,1150,2301,1490.4710734025532,1503
4155,131,1948,1309.1165479745769,1492
4151,1046,1883,1264.0859403522466,1258
4159,14,1443,609.6786686281721,697
4164,625,1984,1236.2187086327833,1311
4166,948,1008,977.9577464788732,982
4169,125,1472,711.5002510512772,766
4176,973,1930,1467.5232407878764,1548
4177,1205,1974,1591.3556413120748,1640
4180,136,2228,1134.7966972372624,1310
4194,763,2934,1914.5560090916426,2054
4199,2,137,76.79224827522978,85
4213,366,1887,1031.2698081381243,1091
4209,886,2932,1842.4448303239271,1990
4218,663,2219,1495.1404374513354,1619
4241,578,1648,1035.2472537904473,1068
4264,747,1355,946.616595250848,900
4255,345,2209,1203.9134296265133,1267
4247,689,998,843.0264765784115,854
4252,859,1229,987.721264367816,987
4301,624,1635,1148.337988905161,1148
4307,640,2123,1002.1606002363494,1028
4308,1342,2091,1638.8234211127758,1653
4315,1044,1536,1239.1382636655949,1262
4320,1359,3419,2043.3244737690634,2145
4333,804,2020,1200.2522962208286,1219
4356,1098,1766,1300.2041634221046,1296
4354,656,2472,1468.4592152795165,1647
4365,1272,2841,1770.5362147227156,1879
4371,955,1919,1307.064388367093,1325
4389,467,1599,1078.7031407999878,1191
4401,673,784,703.164581961817,690
4408,470,2919,1747.4885546408964,1938
4409,873,1561,1046.142404826139,1061
4415,721,1796,1157.4306032312163,1235
4421,350,2570,1243.1743108879562,1338
4423,2,952,453.79213178163064,514
4424,246,2308,1290.2323460121218,1431
4425,753,2934,1917.5438403972553,2066
4426,813,863,841.9666348903718,844
4432,2,898,230.4614796406041,203
4436,1164,2811,1802.0052874554235,1877
4442,881,2043,1312.5499410145496,1357
4443,978,2322,1593.947686036817,1702
4453,0,1972,1458.9304125613132,1546
4471,763,1297,1044.5555555555557,1095.8
4476,1064,2257,1659.789186374329,1740
4732,812,1495,995.072929917015,988
4487,398,2547,1443.8161632622125,1607
4495,446,2312,1582.3799428828756,1739
4501,9,2576,1296.257203595216,1509
4504,92,2016,1327.3084255235085,1472
4510,17,122,74.92258064516129,79.39999999999999
4513,830,1769,1123.0651274383672,1150
4520,917,2620,1402.8050906655185,1469
4524,681,1735,1066.7248478182748,1064
4527,1292,2831,1871.644945896116,1944
4528,823,1200,949.8227646707866,942
4530,441,2002,1221.3507538933095,1328
4532,1626,2865,2138.5381359269177,2200
4536,878,2466,1453.5936654107356,1539
4540,1013,2020,1421.7642907069915,1470
4552,1022,2023,1430.4323017805286,1465
4554,1586,1664,1632.0787878787878,1635
4578,1072,2802,1977.4161079247112,2099
4613,0,2418,1772.1623033283513,1851
4585,622,2572,1294.8026076286515,1337
4588,762,1650,1298.2995204131826,1379
4596,296,2668,1379.1635142629698,1549
4601,108,1418,698.5035714285714,775
4603,1396,2513,1855.5132041817371,1909
4935,905,1587,1154.068624351734,1144
4608,90,1418,691.829569028488,774
4610,1347,2206,1780.6900690069008,1868
4611,806,2705,1708.5742484783946,1843
4713,1428,2971,2080.9192937112466,2166
4714,661,2203,1443.4411189677082,1629
4715,997,2052,1433.246237828698,1488
4635,871,1186,985.6683742591025,992
4636,649,2120,1411.7173120763093,1595
4642,929,2199,1360.5101921649807,1431
4662,578,2127,961.546278743241,986
4664,632,2089,1360.2281144140372,1465
4938,1237,2204,1622.519571436324,1666
4668,333,1840,970.0158886303724,1073
4652,760,1549,1038.5568937641979,1082
4655,1317,3057,1988.507420173408,2058
4943,300,792,635.322623687239,686
4944,49,2044,955.3154809756578,1112
4675,211,1840,824.0381576517925,888
4679,479,2123,940.4436649034778,963
4702,1029,2806,1722.1516130581522,1836
4703,1354,2192,1666.8451818202782,1713
4962,1414,2695,1889.8852576609663,1949
4708,8,2358,1140.9888685638389,1309
4727,341,1563,1065.8847880474175,1284
4735,584,732,649.7098981926966,652
4738,653,2198,1184.525201424991,1213
4742,416,3094,1744.5104736595279,1940
4744,1011,3202,1940.5344607453446,2046
4752,622,1427,1037.059401477588,1067
4753,1262,2486,1826.338223420988,1913
4756,845,1652,1141.0381389556958,1173
4758,653,1921,1469.6813022229228,1524
4771,1338,2652,1833.5743448017424,1896
4768,426,2123,922.7444060327344,941
4774,1006,1558,1180.3367285087772,1183
4778,569,1990,1147.9283644833267,1244
4786,29,1034,388.9040051504473,466
4792,1066,1808,1389.2480116711374,1433
4793,264,2228,1179.9809532871834,1342
4799,714,2315,1375.7969408609265,1418
4819,610,2245,1474.4003963230032,1583
7977,745,1249,886.7023800260124,887
4837,921,1260,1136.156651284109,1171
4856,0,92,57.62213740458015,71
4849,1113,1329,1197.1180155016264,1208
4859,899,1507,1154.3475044306144,1196
4872,1101,2279,1345.0916665671891,1271
4875,950,2171,1484.460213210736,1562
4899,631,2412,1603.2434775478628,1745
4904,1007,1503,1265.4003973231831,1286
5048,1417,3175,2158.984977191067,2250
4920,1313,2258,1831.283294229072,1902
4928,101,213,171.77777777777777,180
4950,927,2078,1085.4079240934611,1008
4951,449,1693,781.8878376857926,777
4952,32,1927,1070.3855668362285,1184
4967,940,2715,1968.3017375608008,2118
4995,922,2745,1921.4784837644693,2052
4985,626,837,721.9736901315493,728
4988,956,2431,1573.0958185646834,1674
5176,1057,1939,1421.9102406233599,1469
5015,1453,2764,1998.1010823529411,2054
5185,614,2143,1364.8309839118515,1475
5186,1448,3019,2173.7147073204806,2290
5187,1375,1570,1441.6534653465346,1447
5040,888,2793,2051.982505578994,2173
5042,1070,1182,1133.6498773941282,1143
5056,680,944,820.4882129277566,836
5059,153,952,624.8313369592714,675
5071,987,2079,1450.8243362372953,1500
5192,287,1314,686.7666904320547,742
5083,20,1198,400.3255086874071,424
3008,821,1495,1222.9841576648764,1267
3009,508,2696,1434.3877374696333,1597
3021,782,1400,976.0514291564602,983
3013,1098,2225,1517.0863464713577,1580
3014,1205,1660,1474.8865297483217,1499
3017,953,1558,1130.7450610841672,1140
3025,1090,2265,1729.4563868966854,1790
3030,699,2512,1147.0647903294118,1225
3036,342,2144,1502.7583053767025,1662
3042,46,1805,992.1693677102517,1115
3063,1391,2607,1824.231382057499,1865
3065,762,2366,1607.2197945263636,1729
3069,817,1521,1059.1891105384752,1094
3073,443,2870,1492.5132229908675,1651
3075,1655,2900,2111.872534187949,2156
3079,90,3071,1562.531819466415,1770
3091,1092,2241,1769.8984190177703,1862
3092,124,2456,1188.1976392506092,1371
3093,847,1443,1081.758008956252,1152
3096,103,2393,1246.1026151391575,1472
3101,1235,3141,1852.2003528225807,1915
3108,618,1735,1044.4129185849763,1030
3121,466,2016,1374.039777621173,1491
3155,845,1000,878.9441816461684,880
3150,608,2870,1645.4032630228264,1787
3161,346,1507,835.1691919191919,901
3168,43,1828,962.5907616948323,1090
3179,1453,2314,1761.2170621011953,1775
3184,443,2566,1328.3517100229258,1482
3189,37,3115,1570.997099859663,1818
3203,635,2685,1619.7841578894906,1785
10561,1505,3041,2050.0370363286584,2110
3207,779,2085,1385.9917842554771,1463
3224,508,953,792.0566522760538,809
3212,1389,3057,2020.901767966783,2091
3220,590,2870,1605.2778975683696,1758
3221,794,3231,1952.4446236171837,2091
3233,841,2620,1375.343595991851,1451
3243,655,2127,1038.1745021897011,1062
3401,650,1502,881.3303963405274,850
3248,854,1506,1147.5864937446781,1175
3251,930,1774,1373.804120797955,1434
3282,1357,2018,1687.650157129763,1733
3283,1106,2772,1895.5579379969624,2016
3297,837,2475,1688.066049326538,1822
3298,1144,2204,1487.4087401633917,1526
3279,434,2075,1254.4690128589384,1372
3286,925,1835,1211.026747529747,1227
3289,110,2585,1269.3801441061714,1477
3292,1061,2025,1458.587012987013,1505
3294,545,2069,1566.3605376646858,1622
3331,896,2072,1427.6517877651022,1510
3302,965,3054,2054.2543897289784,2215
3305,682,1030,855.3351948778823,863
3308,151,1726,852.164738546969,972
3320,544,1184,908.9642496932206,941
3322,395,1886,1075.8926337849211,1162
3326,952,1413,1160.9946272623517,1172
3345,1297,3057,1985.6498891311749,2056
3375,1122,2331,1748.114580611445,1903
10626,853,3231,1958.192910949841,2094
6546,718,1645,1228.7721758806754,1285
3412,1517,2434,1886.693439780654,1927
3418,1501,2590,2076.6140521205925,2149
3427,985,1506,1186.8878417446333,1206
3438,658,2269,1288.618123843832,1361
3441,340,1665,978.4984828164291,1235
3444,114,124,120.54385964912281,122
3462,791,3041,1650.2141498153567,1823
3547,706,3202,1876.2717141669766,1987
3466,447,2248,1315.0092396640123,1419
3489,591,1982,1086.8765178035515,1119
3480,152,1190,517.9913621615872,569
3515,701,2565,1533.2518352643365,1616
3516,901,2705,1759.273257953709,1904
3517,923,3391,1823.9256198862581,1927
3525,990,1452,1146.1879194630872,1134.4
3540,1116,1818,1484.8666901160746,1542
3532,995,2288,1538.5196415180421,1669
3552,753,2624,1812.8256242278617,1980
3557,1116,2241,1782.9170191440944,1868
3564,900,2197,1392.2619824257756,1456
3576,421,1703,981.3707010262845,1056
3599,1154,2072,1553.929675038686,1592
3607,818,2112,1409.3816038064292,1467
3609,767,2653,1352.6412908798115,1420
3696,436,1584,870.888113847102,913
3619,1477,3244,2193.585337876012,2315
3621,375,2269,1218.8890514881473,1274
3624,689,1216,878.2257276160854,861
3626,1126,2224,1619.1868630033632,1675
3628,415,2127,921.8887493919942,940
3635,1118,2631,1756.1106066812945,1860
3645,1453,3305,2146.5199117621364,2243
3649,1691,3041,2188.822510730975,2227
3652,1079,1392,1180.9338505442677,1185
3657,702,1292,1058.0764274696623,1093
3793,1037,2327,1521.7000718705629,1590
3672,10,349,171.8342105263158,208.4
3679,967,1004,983.6318944844124,988
3680,516,2756,1271.7744425787787,1335
3686,405,1483,1039.6299212598426,1102
3702,646,1100,810.8508287292817,823
3703,879,2252,1497.930022019752,1613
3716,769,2290,1655.8594713316893,1813
3737,201,2057,1304.7541149345925,1407
3721,528,2255,1401.9939494977077,1528
3725,13,109,69.74380165289256,76
3740,915,1635,1210.5816114976456,1200
3761,1204,2172,1656.7962226804125,1693
3762,982,1091,1017.1680672268908,1018
3770,1033,1911,1431.0091841902354,1481
3773,959,2076,1432.8793441830974,1486
3780,1239,2113,1579.3572643391856,1631
3787,1109,2076,1451.6097808283284,1499
3788,1003,2330,1561.1848231720546,1657
5735,727,1699,1232.6373119500427,1307
5732,51,3549,1543.9050793821873,1732
5749,1067,1572,1270.6156847444402,1294
5763,718,2315,1376.6961406608941,1418
5766,1987,2208,2030.5052083333333,2022.8
5772,771,2084,1498.8694421585496,1594
5788,773,1266,993.5286733174839,1005
5790,6,1145,267.40719075038567,249
5794,960,1421,1165.4360186461822,1201
5810,1680,1714,1689.2604166666667,1688
5824,656,1982,1101.8146703749164,1129
5817,267,643,439.48224098976885,436
5818,417,2180,1388.3374156324842,1435
5820,522,2123,950.2051852093316,974
5882,20,2076,606.3995641147778,704
5856,833,1924,1215.2977250747458,1261.199999999997
5861,1040,2023,1441.9274346227603,1475
5862,805,1902,1086.3246257266937,1112
5863,302,2228,1184.653751277004,1344
5879,1250,1432,1347.9185750636132,1370
5877,1044,2447,1691.9634235552305,1780
5888,1146,2364,1722.2033984864663,1792
5904,1363,1412,1385.846889952153,1390
5925,926,2004,1457.6906139845134,1504
5930,822,2536,1639.0320436753027,1742
5940,1480,2754,1911.0449711249712,1952
5952,781,2146,1339.414906842698,1388
5955,564,2187,1448.9417975937722,1570
5982,129,2325,1411.4814269535673,1555
5983,722,2127,1483.543786591681,1601
5992,665,1393,929.8373540025955,951
5996,1225,2811,1805.411657030759,1875
6006,831,3357,1792.385196871152,1900
6014,886,1630,1059.5682368814641,1043
6721,1219,2423,1758.923260287889,1855
6722,1573,2641,2061.2194892314933,2132
6723,288,2807,1752.5731303772336,1949
6737,1147,2674,1665.1204740928579,1711
6022,1121,2204,1479.1934187060565,1515
6029,1221,2920,1928.6670099553726,2021
6030,6,214,91.61451247165533,92
6031,509,1927,1338.9854908285295,1490
6036,1182,1399,1268.3953488372092,1281
6038,1452,2416,1826.7634455176794,1843
6043,684,2094,1343.7378960406797,1405
6051,7,1689,960.0659900196446,1079
6052,1122,2764,1857.057910509219,1978
6057,724,1391,1133.292541868497,1148
6058,732,2148,1387.7648587160804,1464
6065,364,475,411.2881359352612,426
6066,902,2386,1573.0894694297472,1711
6081,618,2071,1241.586389202811,1279
6083,711,2092,1211.5973718613843,1316
6090,817,1998,1276.0892625380964,1353
6095,1130,2258,1494.5216808826062,1542
6099,1214,2811,1816.925147173115,1891
6102,784,1128,938.028713821956,942
6109,679,1801,1344.9723264893469,1421
6121,1410,2279,1796.4245138111478,1842
6130,987,1855,1338.369048072528,1373
6135,1383,1450,1413.502415458937,1417
6137,567,1071,683.7888821261919,675
6148,79,2668,1341.2710574581217,1519
6154,1511,2279,1826.8766084928423,1867
6160,743,2112,1329.150816110299,1426
6167,1105,2239,1511.3782513240967,1572
6168,1030,1719,1321.414357818513,1337
6177,956,2525,1538.084065267052,1613
6188,848,1376,1148.03714237912,1195
6189,163,2587,1095.912323675986,1256
6185,1015,1774,1395.0018658909262,1450
6239,871,2498,1767.8988579918255,1879
6194,1371,1654,1500.780118901906,1512
6208,822,2002,1146.3542280370075,1155
6198,90,317,216.60535714285714,228
6219,606,2245,1463.3620166503053,1578
6220,928,2076,1534.6372158311685,1607
6226,765,1284,987.1156166371842,1040
6247,772,2380,1360.9334480263249,1447
6248,1335,2652,1825.4841481254064,1889
6251,965,2111,1431.0075869667874,1519
6255,782,1774,1270.409403790512,1344
6264,149,1727,808.0335631048533,947
6274,957,2009,1457.237443540546,1528
6284,1663,3041,2127.3920687716422,2162
6286,731,1419,1109.3808636248132,1120
6293,1126,2563,1908.8145055958205,1994.7999999999956
6298,3,1051,635.4924790353352,673
6302,473,929,694.3148148148148,739.2
6304,653,2451,1440.2257982660183,1570
6305,810,1480,1090.2198117069177,1104
6307,965,1479,1100.1445359893908,1097
6310,857,1657,1334.1305200165084,1382
6316,94,511,280.83056478405314,294
6322,803,2094,1265.088443916511,1382
6325,5,848,281.11858784184693,308
6331,683,1446,869.3578017116411,853
6345,1302,1519,1410.9265060240964,1426
6385,755,2380,1319.1082561582043,1421
6368,468,2144,1534.1680840706697,1669
6381,1029,1973,1344.9450182844678,1384
6390,920,1066,956.5587392550143,958
6391,536,2243,1686.4928510790403,1868
6395,1399,2895,1909.8058621177136,1996
6424,1111,1634,1295.505046516113,1304
6416,297,2668,1380.2019562972237,1549
6427,611,2802,1703.6131874574312,1875
6421,1406,2358,1894.5225619750051,1973
6877,445,1071,741.881459420381,793
6444,319,2668,1402.3572380556188,1567
7097,749,2380,1281.9668223231442,1393
7105,517,2010,1096.081950427467,1096
7108,0,2309,1263.2228655256724,1269
10377,714,2424,1736.117515162654,1877
7124,233,804,502.2010582010582,544.1999999999999
